hub1_CLOSE-0,hub2_CLOSE-0,hub1_hub2_diff-0,hub1_hub2_diff-1,hub1_hub2_diff-2,hub1_hub2_diff-3,hub1_hub2_diff-4,hub1_hub2_diff-5,the,nbp
125.976,81.8185853209131,44.1574146790869,42.49833732555359,38.34259528440299,33.273920769781995,18.46017528235599,19.9893357559627,129.632,65.876121745658
127.566,72.6974053980278,54.868594601972205,44.1574146790869,42.49833732555359,38.34259528440299,33.273920769781995,18.46017528235599,139.895,68.9421803664654
133.721,74.2400040945849,59.4809959054151,54.868594601972205,44.1574146790869,42.49833732555359,38.34259528440299,33.273920769781995,145.3,98.3897328283345
128.656,67.3063957416317,61.3496042583683,59.4809959054151,54.868594601972205,44.1574146790869,42.49833732555359,38.34259528440299,148.05,95.382873716177
129.956,67.967419729075,61.988580270924984,61.3496042583683,59.4809959054151,54.868594601972205,44.1574146790869,42.49833732555359,163.871,111.877096939298
129.632,65.876121745658,63.75587825434201,61.988580270924984,61.3496042583683,59.4809959054151,54.868594601972205,44.1574146790869,165.655,115.391098372403
139.895,68.9421803664654,70.95281963353462,63.75587825434201,61.988580270924984,61.3496042583683,59.4809959054151,54.868594601972205,170.275,110.417863650322
145.3,98.3897328283345,46.91026717166551,70.95281963353462,63.75587825434201,61.988580270924984,61.3496042583683,59.4809959054151,183.63,120.429382741325
148.05,95.382873716177,52.66712628382301,46.91026717166551,70.95281963353462,63.75587825434201,61.988580270924984,61.3496042583683,176.885,103.011867471935
163.871,111.877096939298,51.99390306070201,52.66712628382301,46.91026717166551,70.95281963353462,63.75587825434201,61.988580270924984,165.473,89.7999140137169
165.655,115.391098372403,50.26390162759701,51.99390306070201,52.66712628382301,46.91026717166551,70.95281963353462,63.75587825434201,173.198,98.6254785546115
170.275,110.417863650322,59.857136349678,50.26390162759701,51.99390306070201,52.66712628382301,46.91026717166551,70.95281963353462,180.787,108.768183027946
183.63,120.429382741325,63.200617258674995,59.857136349678,50.26390162759701,51.99390306070201,52.66712628382301,46.91026717166551,175.332,95.343746545194
176.885,103.011867471935,73.87313252806499,63.200617258674995,59.857136349678,50.26390162759701,51.99390306070201,52.66712628382301,160.195,80.3770665711263
165.473,89.7999140137169,75.67308598628311,73.87313252806499,63.200617258674995,59.857136349678,50.26390162759701,51.99390306070201,157.19,77.8698413348347
173.198,98.6254785546115,74.5725214453885,75.67308598628311,73.87313252806499,63.200617258674995,59.857136349678,50.26390162759701,154.72,86.6060893301942
180.787,108.768183027946,72.01881697205401,74.5725214453885,75.67308598628311,73.87313252806499,63.200617258674995,59.857136349678,154.66,107.686895280991
175.332,95.343746545194,79.988253454806,72.01881697205401,74.5725214453885,75.67308598628311,73.87313252806499,63.200617258674995,154.0,118.443916470468
160.195,80.3770665711263,79.81793342887369,79.988253454806,72.01881697205401,74.5725214453885,75.67308598628311,73.87313252806499,160.836,125.065867540178
157.19,77.8698413348347,79.3201586651653,79.81793342887369,79.988253454806,72.01881697205401,74.5725214453885,75.67308598628311,176.85,128.824412938888
154.72,86.6060893301942,68.1139106698058,79.3201586651653,79.81793342887369,79.988253454806,72.01881697205401,74.5725214453885,200.91,142.784947282219
154.66,107.686895280991,46.973104719009,68.1139106698058,79.3201586651653,79.81793342887369,79.988253454806,72.01881697205401,206.977,151.08514348108
154.0,118.443916470468,35.556083529532,46.973104719009,68.1139106698058,79.3201586651653,79.81793342887369,79.988253454806,200.035,129.335539290954
160.836,125.065867540178,35.77013245982201,35.556083529532,46.973104719009,68.1139106698058,79.3201586651653,79.81793342887369,191.495,143.003899409697
176.85,128.824412938888,48.02558706111199,35.77013245982201,35.556083529532,46.973104719009,68.1139106698058,79.3201586651653,202.25,142.232547855461
200.91,142.784947282219,58.12505271778099,48.02558706111199,35.77013245982201,35.556083529532,46.973104719009,68.1139106698058,205.657,147.591690722353
206.977,151.08514348108,55.89185651892001,58.12505271778099,48.02558706111199,35.77013245982201,35.556083529532,46.973104719009,200.06,150.874152932746
200.035,129.335539290954,70.69946070904601,55.89185651892001,58.12505271778099,48.02558706111199,35.77013245982201,35.556083529532,199.673,153.585391544682
191.495,143.003899409697,48.491100590303006,70.69946070904601,55.89185651892001,58.12505271778099,48.02558706111199,35.77013245982201,196.85,151.086400177432
202.25,142.232547855461,60.01745214453899,48.491100590303006,70.69946070904601,55.89185651892001,58.12505271778099,48.02558706111199,193.547,143.57316409049
205.657,147.591690722353,58.065309277647,60.01745214453899,48.491100590303006,70.69946070904601,55.89185651892001,58.12505271778099,192.578,144.178343740403
200.06,150.874152932746,49.185847067254,58.065309277647,60.01745214453899,48.491100590303006,70.69946070904601,55.89185651892001,205.61,157.739631487358
199.673,153.585391544682,46.08760845531799,49.185847067254,58.065309277647,60.01745214453899,48.491100590303006,70.69946070904601,208.596,162.060642508616
196.85,151.086400177432,45.76359982256798,46.08760845531799,49.185847067254,58.065309277647,60.01745214453899,48.491100590303006,207.5,159.740758180639
193.547,143.57316409049,49.97383590951,45.76359982256798,46.08760845531799,49.185847067254,58.065309277647,60.01745214453899,220.305,171.136793257584
192.578,144.178343740403,48.39965625959701,49.97383590951,45.76359982256798,46.08760845531799,49.185847067254,58.065309277647,226.689,179.429416862866
205.61,157.739631487358,47.87036851264202,48.39965625959701,49.97383590951,45.76359982256798,46.08760845531799,49.185847067254,226.153,177.65334698195
208.596,162.060642508616,46.53535749138399,47.87036851264202,48.39965625959701,49.97383590951,45.76359982256798,46.08760845531799,241.032,183.927935305558
207.5,159.740758180639,47.759241819360994,46.53535749138399,47.87036851264202,48.39965625959701,49.97383590951,45.76359982256798,244.43,185.161185382332
220.305,171.136793257584,49.168206742416004,47.759241819360994,46.53535749138399,47.87036851264202,48.39965625959701,49.97383590951,276.55,212.613016685434
226.689,179.429416862866,47.259583137134,49.168206742416004,47.759241819360994,46.53535749138399,47.87036851264202,48.39965625959701,269.132,200.19328078616
226.153,177.65334698195,48.49965301805,47.259583137134,49.168206742416004,47.759241819360994,46.53535749138399,47.87036851264202,291.83,220.86128365237
241.032,183.927935305558,57.104064694442,48.49965301805,47.259583137134,49.168206742416004,47.759241819360994,46.53535749138399,321.66,239.049394342648
244.43,185.161185382332,59.268814617668,57.104064694442,48.49965301805,47.259583137134,49.168206742416004,47.759241819360994,337.24,257.371973931143
276.55,212.613016685434,63.93698331456602,59.268814617668,57.104064694442,48.49965301805,47.259583137134,49.168206742416004,275.092,217.986110656157
269.132,200.19328078616,68.93871921384002,63.93698331456602,59.268814617668,57.104064694442,48.49965301805,47.259583137134,255.71,178.600247381172
291.83,220.86128365237,70.96871634763,68.93871921384002,63.93698331456602,59.268814617668,57.104064694442,48.49965301805,243.475,180.995158153342
321.66,239.049394342648,82.61060565735204,70.96871634763,68.93871921384002,63.93698331456602,59.268814617668,57.104064694442,244.543,191.535092639984
337.24,257.371973931143,79.86802606885703,82.61060565735204,70.96871634763,68.93871921384002,63.93698331456602,59.268814617668,215.279,161.437797113318
275.092,217.986110656157,57.10588934384299,79.86802606885703,82.61060565735204,70.96871634763,68.93871921384002,63.93698331456602,246.634,182.975371071758
255.71,178.600247381172,77.109752618828,57.10588934384299,79.86802606885703,82.61060565735204,70.96871634763,68.93871921384002,239.231,169.857736376975
243.475,180.995158153342,62.47984184665799,77.109752618828,57.10588934384299,79.86802606885703,82.61060565735204,70.96871634763,213.615,158.896901764084
244.543,191.535092639984,53.00790736001602,62.47984184665799,77.109752618828,57.10588934384299,79.86802606885703,82.61060565735204,216.359,161.324272699355
215.279,161.437797113318,53.841202886682,53.00790736001602,62.47984184665799,77.109752618828,57.10588934384299,79.86802606885703,207.522,148.930631589723
246.634,182.975371071758,63.658628928241995,53.841202886682,53.00790736001602,62.47984184665799,77.109752618828,57.10588934384299,192.048,136.85612311052
239.231,169.857736376975,69.373263623025,63.658628928241995,53.841202886682,53.00790736001602,62.47984184665799,77.109752618828,199.086,143.609914013717
213.615,158.896901764084,54.71809823591602,69.373263623025,63.658628928241995,53.841202886682,53.00790736001602,62.47984184665799,218.105,161.05423960146
216.359,161.324272699355,55.03472730064502,54.71809823591602,69.373263623025,63.658628928241995,53.841202886682,53.00790736001602,215.266,151.206510390009
207.522,148.930631589723,58.591368410277,55.03472730064502,54.71809823591602,69.373263623025,63.658628928241995,53.841202886682,188.499,113.031586651653
192.048,136.85612311052,55.19187688948,58.591368410277,55.03472730064502,54.71809823591602,69.373263623025,63.658628928241995,183.269,109.882322653291
199.086,143.609914013717,55.47608598628301,55.19187688948,58.591368410277,55.03472730064502,54.71809823591602,69.373263623025,194.392,122.788854539871
218.105,161.05423960146,57.05076039853998,55.47608598628301,55.19187688948,58.591368410277,55.03472730064502,54.71809823591602,190.831,115.506350701198
215.266,151.206510390009,64.059489609991,57.05076039853998,55.47608598628301,55.19187688948,58.591368410277,55.03472730064502,188.109,112.307941447436
188.499,113.031586651653,75.467413348347,64.059489609991,57.05076039853998,55.47608598628301,55.19187688948,58.591368410277,186.735,109.509994881769
183.269,109.882322653291,73.386677346709,75.467413348347,64.059489609991,57.05076039853998,55.47608598628301,55.19187688948,175.176,91.3430934589006
194.392,122.788854539871,71.603145460129,73.386677346709,75.467413348347,64.059489609991,57.05076039853998,55.47608598628301,187.706,97.559954959566
190.831,115.506350701198,75.32464929880199,71.603145460129,73.386677346709,75.467413348347,64.059489609991,57.05076039853998,206.6,122.732246221039
188.109,112.307941447436,75.80105855256402,75.32464929880199,71.603145460129,73.386677346709,75.467413348347,64.059489609991,187.71,98.838000818917
186.735,109.509994881769,77.22500511823101,75.80105855256402,75.32464929880199,71.603145460129,73.386677346709,75.467413348347,190.45,137.148705087522
175.176,91.3430934589006,83.83290654109939,77.22500511823101,75.80105855256402,75.32464929880199,71.603145460129,73.386677346709,170.617,116.947565086839
187.706,97.559954959566,90.14604504043399,83.83290654109939,77.22500511823101,75.80105855256402,75.32464929880199,71.603145460129,163.083,109.187248780155
206.6,122.732246221039,83.86775377896099,90.14604504043399,83.83290654109939,77.22500511823101,75.80105855256402,75.32464929880199,175.69,123.424649742382
187.71,98.838000818917,88.87199918108301,83.86775377896099,90.14604504043399,83.83290654109939,77.22500511823101,75.80105855256402,175.953,126.261736104002
190.45,137.148705087522,53.301294912478,88.87199918108301,83.86775377896099,90.14604504043399,83.83290654109939,77.22500511823101,157.72,110.662473811717
170.617,116.947565086839,53.669434913160984,53.301294912478,88.87199918108301,83.86775377896099,90.14604504043399,83.83290654109939,154.982,110.137826457843
163.083,109.187248780155,53.895751219844996,53.669434913160984,53.301294912478,88.87199918108301,83.86775377896099,90.14604504043399,158.25,110.33157948613
175.69,123.424649742382,52.265350257617996,53.895751219844996,53.669434913160984,53.301294912478,88.87199918108301,83.86775377896099,161.281,114.683877571911
175.953,126.261736104002,49.691263895998006,52.265350257617996,53.895751219844996,53.669434913160984,53.301294912478,88.87199918108301,154.83,111.167408127751
157.72,110.662473811717,47.05752618828299,49.691263895998006,52.265350257617996,53.895751219844996,53.669434913160984,53.301294912478,143.15,102.437214658614
154.982,110.137826457843,44.844173542156994,47.05752618828299,49.691263895998006,52.265350257617996,53.895751219844996,53.669434913160984,129.214,91.4592844712867
158.25,110.33157948613,47.918420513870004,44.844173542156994,47.05752618828299,49.691263895998006,52.265350257617996,53.895751219844996,114.186,78.9512573787832
161.281,114.683877571911,46.59712242808901,47.918420513870004,44.844173542156994,47.05752618828299,49.691263895998006,52.265350257617996,113.37,71.5453632238032
154.83,111.167408127751,43.66259187224901,46.59712242808901,47.918420513870004,44.844173542156994,47.05752618828299,49.691263895998006,127.878,87.6830791278534
143.15,102.437214658614,40.71278534138601,43.66259187224901,46.59712242808901,47.918420513870004,44.844173542156994,47.05752618828299,114.954,79.8176271880438
129.214,91.4592844712867,37.754715528713305,40.71278534138601,43.66259187224901,46.59712242808901,47.918420513870004,44.844173542156994,100.265,71.3996792575153
114.186,78.9512573787832,35.23474262121681,37.754715528713305,40.71278534138601,43.66259187224901,46.59712242808901,47.918420513870004,100.87,72.7289316545535
113.37,71.5453632238032,41.82463677619681,35.23474262121681,37.754715528713305,40.71278534138601,43.66259187224901,46.59712242808901,106.05,77.6787839082813
127.878,87.6830791278534,40.1949208721466,41.82463677619681,35.23474262121681,37.754715528713305,40.71278534138601,43.66259187224901,110.0,85.476900399222
114.954,79.8176271880438,35.13637281195619,40.1949208721466,41.82463677619681,35.23474262121681,37.754715528713305,40.71278534138601,114.8,97.9934902924216
100.265,71.3996792575153,28.8653207424847,35.13637281195619,40.1949208721466,41.82463677619681,35.23474262121681,37.754715528713305,125.05,119.005076602859
100.87,72.7289316545535,28.1410683454465,28.8653207424847,35.13637281195619,40.1949208721466,41.82463677619681,35.23474262121681,117.66,110.88538949739
106.05,77.6787839082813,28.371216091718694,28.1410683454465,28.8653207424847,35.13637281195619,40.1949208721466,41.82463677619681,126.84,120.86490190057
110.0,85.476900399222,24.523099600777996,28.371216091718694,28.1410683454465,28.8653207424847,35.13637281195619,40.1949208721466,127.013,121.584182618487
114.8,97.9934902924216,16.8065097075784,24.523099600777996,28.371216091718694,28.1410683454465,28.8653207424847,35.13637281195619,116.12,110.24910362712
125.05,119.005076602859,6.044923397140991,16.8065097075784,24.523099600777996,28.371216091718694,28.1410683454465,28.8653207424847,110.777,104.842466304978
117.66,110.88538949739,6.7746105026100025,6.044923397140991,16.8065097075784,24.523099600777996,28.371216091718694,28.1410683454465,119.611,110.940299587129
126.84,120.86490190057,5.975098099429999,6.7746105026100025,6.044923397140991,16.8065097075784,24.523099600777996,28.371216091718694,114.428,104.856182823216
127.013,121.584182618487,5.428817381512999,5.975098099429999,6.7746105026100025,6.044923397140991,16.8065097075784,24.523099600777996,114.39,104.303587880029
116.12,110.24910362712,5.870896372880011,5.428817381512999,5.975098099429999,6.7746105026100025,6.044923397140991,16.8065097075784,99.324,89.1365707851367
110.777,104.842466304978,5.934533695021997,5.870896372880011,5.428817381512999,5.975098099429999,6.7746105026100025,6.044923397140991,114.92,105.960159688812
119.611,110.940299587129,8.670700412871,5.934533695021997,5.870896372880011,5.428817381512999,5.975098099429999,6.7746105026100025,124.755,116.940075749821
114.428,104.856182823216,9.571817176783995,8.670700412871,5.934533695021997,5.870896372880011,5.428817381512999,5.975098099429999,115.76,105.473293069915
114.39,104.303587880029,10.086412119971001,9.571817176783995,8.670700412871,5.934533695021997,5.870896372880011,5.428817381512999,113.646,104.564501654895
99.324,89.1365707851367,10.1874292148633,10.086412119971001,9.571817176783995,8.670700412871,5.934533695021997,5.870896372880011,116.699,106.595491179582
114.92,105.960159688812,8.959840311188003,10.1874292148633,10.086412119971001,9.571817176783995,8.670700412871,5.934533695021997,116.0,105.890661957894
124.755,116.940075749821,7.81492425017899,8.959840311188003,10.1874292148633,10.086412119971001,9.571817176783995,8.670700412871,121.95,107.948983519296
115.76,105.473293069915,10.286706930085003,7.81492425017899,8.959840311188003,10.1874292148633,10.086412119971001,9.571817176783995,130.25,119.351689357491
113.646,104.564501654895,9.081498345105004,10.286706930085003,7.81492425017899,8.959840311188003,10.1874292148633,10.086412119971001,124.7,115.822040126932
116.699,106.595491179582,10.103508820418,9.081498345105004,10.286706930085003,7.81492425017899,8.959840311188003,10.1874292148633,125.54,114.382013170915
116.0,105.890661957894,10.109338042106003,10.103508820418,9.081498345105004,10.286706930085003,7.81492425017899,8.959840311188003,124.27,114.893943426485
121.95,107.948983519296,14.00101648070401,10.109338042106003,10.103508820418,9.081498345105004,10.286706930085003,7.81492425017899,133.06,127.255392909544
130.25,119.351689357491,10.898310642509003,14.00101648070401,10.109338042106003,10.103508820418,9.081498345105004,10.286706930085003,146.805,146.096698740915
124.7,115.822040126932,8.877959873068008,10.898310642509003,14.00101648070401,10.109338042106003,10.103508820418,9.081498345105004,140.538,136.778012079026
125.54,114.382013170915,11.157986829085004,8.877959873068008,10.898310642509003,14.00101648070401,10.109338042106003,10.103508820418,136.999,133.768917664722
124.27,114.893943426485,9.376056573515001,11.157986829085004,8.877959873068008,10.898310642509003,14.00101648070401,10.109338042106003,135.081,132.918371037636
133.06,127.255392909544,5.8046070904560025,9.376056573515001,11.157986829085004,8.877959873068008,10.898310642509003,14.00101648070401,139.328,137.005973999386
146.805,146.096698740915,0.7083012590850046,5.8046070904560025,9.376056573515001,11.157986829085004,8.877959873068008,10.898310642509003,149.794,148.380178114444
140.538,136.778012079026,3.759987920973998,0.7083012590850046,5.8046070904560025,9.376056573515001,11.157986829085004,8.877959873068008,140.558,138.204174429317
136.999,133.768917664722,3.2300823352779844,3.759987920973998,0.7083012590850046,5.8046070904560025,9.376056573515001,11.157986829085004,140.087,137.24507728529
135.081,132.918371037636,2.162628962363982,3.2300823352779844,3.759987920973998,0.7083012590850046,5.8046070904560025,9.376056573515001,137.638,134.673663288634
139.328,137.005973999386,2.3220260006140165,2.162628962363982,3.2300823352779844,3.759987920973998,0.7083012590850046,5.8046070904560025,138.374,135.365692837889
149.794,148.380178114444,1.4138218855560183,2.3220260006140165,2.162628962363982,3.2300823352779844,3.759987920973998,0.7083012590850046,133.871,128.960499880575
140.558,138.204174429317,2.353825570683,1.4138218855560183,2.3220260006140165,2.162628962363982,3.2300823352779844,3.759987920973998,135.629,131.782894189102
140.087,137.24507728529,2.8419227147099946,2.353825570683,1.4138218855560183,2.3220260006140165,2.162628962363982,3.2300823352779844,116.889,112.840745214454
137.638,134.673663288634,2.964336711366002,2.8419227147099946,2.353825570683,1.4138218855560183,2.3220260006140165,2.162628962363982,109.84,105.504876991845
138.374,135.365692837889,3.0083071621110093,2.964336711366002,2.8419227147099946,2.353825570683,1.4138218855560183,2.3220260006140165,106.41,102.705423277715
133.871,128.960499880575,4.9105001194250235,3.0083071621110093,2.964336711366002,2.8419227147099946,2.353825570683,1.4138218855560183,98.513,94.0490121813901
135.629,131.782894189102,3.8461058108979955,4.9105001194250235,3.0083071621110093,2.964336711366002,2.8419227147099946,2.353825570683,92.79,87.9743644863002
116.889,112.840745214454,4.048254785545993,3.8461058108979955,4.9105001194250235,3.0083071621110093,2.964336711366002,2.8419227147099946,83.698,77.4438741597571
109.84,105.504876991845,4.3351230081550085,4.048254785545993,3.8461058108979955,4.9105001194250235,3.0083071621110093,2.964336711366002,82.4825,75.9032795350371
106.41,102.705423277715,3.7045767222849975,4.3351230081550085,4.048254785545993,3.8461058108979955,4.9105001194250235,3.0083071621110093,81.267,74.3626849103172
98.513,94.0490121813901,4.463987818609908,3.7045767222849975,4.3351230081550085,4.048254785545993,3.8461058108979955,4.9105001194250235,82.224,72.8220902855973
92.79,87.9743644863002,4.815635513699803,4.463987818609908,3.7045767222849975,4.3351230081550085,4.048254785545993,3.8461058108979955,84.7,74.9219729074965
83.698,77.4438741597571,6.254125840242892,4.815635513699803,4.463987818609908,3.7045767222849975,4.3351230081550085,4.048254785545993,73.544,71.7613266455113
82.4825,75.9032795350371,6.579220464962901,6.254125840242892,4.815635513699803,4.463987818609908,3.7045767222849975,4.3351230081550085,76.99,69.0103920565053
81.267,74.3626849103172,6.904315089682797,6.579220464962901,6.254125840242892,4.815635513699803,4.463987818609908,3.7045767222849975,73.15,66.2594574674992
82.224,72.8220902855973,9.401909714402706,6.904315089682797,6.579220464962901,6.254125840242892,4.815635513699803,4.463987818609908,65.522,59.3787641177876
84.7,74.9219729074965,9.778027092503507,9.401909714402706,6.904315089682797,6.579220464962901,6.254125840242892,4.815635513699803,72.749,70.5431200737025
73.544,71.7613266455113,1.7826733544886935,9.778027092503507,9.401909714402706,6.904315089682797,6.579220464962901,6.254125840242892,70.053,65.895519841676
76.99,69.0103920565053,7.979607943494699,1.7826733544886935,9.778027092503507,9.401909714402706,6.904315089682797,6.579220464962901,74.61,71.1200054594465
73.15,66.2594574674992,6.8905425325008025,7.979607943494699,1.7826733544886935,9.778027092503507,9.401909714402706,6.904315089682797,70.607,66.1656259596683
65.522,59.3787641177876,6.143235882212409,6.8905425325008025,7.979607943494699,1.7826733544886935,9.778027092503507,9.401909714402706,65.84,61.8414812160917
72.749,70.5431200737025,2.2058799262974986,6.143235882212409,6.8905425325008025,7.979607943494699,1.7826733544886935,9.778027092503507,67.473,64.2956324427611
70.053,65.895519841676,4.157480158323992,2.2058799262974986,6.143235882212409,6.8905425325008025,7.979607943494699,1.7826733544886935,65.58,62.5657262769987
74.61,71.1200054594465,3.4899945405534964,4.157480158323992,2.2058799262974986,6.143235882212409,6.8905425325008025,7.979607943494699,56.015,52.572360186986
70.607,66.1656259596683,4.441374040331695,3.4899945405534964,4.157480158323992,2.2058799262974986,6.143235882212409,6.8905425325008025,60.545,58.5431016480704
65.84,61.8414812160917,3.9985187839083025,4.441374040331695,3.4899945405534964,4.157480158323992,2.2058799262974986,6.143235882212409,62.52,60.0303695362883
67.473,64.2956324427611,3.1773675572388953,3.9985187839083025,4.441374040331695,3.4899945405534964,4.157480158323992,2.2058799262974986,61.561,59.5102262258164
65.58,62.5657262769987,3.0142737230012955,3.1773675572388953,3.9985187839083025,4.441374040331695,3.4899945405534964,4.157480158323992,67.632,65.7918722489508
56.015,52.572360186986,3.4426398130139972,3.0142737230012955,3.1773675572388953,3.9985187839083025,4.441374040331695,3.4899945405534964,67.0,64.7606537687242
60.545,58.5431016480704,2.0018983519296043,3.4426398130139972,3.0142737230012955,3.1773675572388953,3.9985187839083025,4.441374040331695,59.147,57.0446145971952
62.52,60.0303695362883,2.4896304637117055,2.0018983519296043,3.4426398130139972,3.0142737230012955,3.1773675572388953,3.9985187839083025,57.389,55.5189135701368
61.561,59.5102262258164,2.0507737741835967,2.4896304637117055,2.0018983519296043,3.4426398130139972,3.0142737230012955,3.1773675572388953,55.666,54.1023161701983
67.632,65.7918722489508,1.8401277510492093,2.0507737741835967,2.4896304637117055,2.0018983519296043,3.4426398130139972,3.0142737230012955,56.12,54.7897543249053
67.0,64.7606537687242,2.2393462312758032,1.8401277510492093,2.0507737741835967,2.4896304637117055,2.0018983519296043,3.4426398130139972,55.825,54.2838908793121
59.147,57.0446145971952,2.1023854028047992,2.2393462312758032,1.8401277510492093,2.0507737741835967,2.4896304637117055,2.0018983519296043,58.0,56.3033882690142
57.389,55.5189135701368,1.8700864298631998,2.1023854028047992,2.2393462312758032,1.8401277510492093,2.0507737741835967,2.4896304637117055,60.19,58.4110277408128
55.666,54.1023161701983,1.5636838298016968,1.8700864298631998,2.1023854028047992,2.2393462312758032,1.8401277510492093,2.0507737741835967,57.608,55.0246688504453
56.12,54.7897543249053,1.3302456750946945,1.5636838298016968,1.8700864298631998,2.1023854028047992,2.2393462312758032,1.8401277510492093,58.596,56.3260715869929
55.825,54.2838908793121,1.5411091206878993,1.3302456750946945,1.5636838298016968,1.8700864298631998,2.1023854028047992,2.2393462312758032,58.761,56.1951376804177
58.0,56.3033882690142,1.6966117309858006,1.5411091206878993,1.3302456750946945,1.5636838298016968,1.8700864298631998,2.1023854028047992,56.224,53.6564356638346
60.19,58.4110277408128,1.7789722591871993,1.6966117309858006,1.5411091206878993,1.3302456750946945,1.5636838298016968,1.8700864298631998,54.074,51.7320923328898
57.608,55.0246688504453,2.583331149554695,1.7789722591871993,1.6966117309858006,1.5411091206878993,1.3302456750946945,1.5636838298016968,53.454,50.6651028764459
58.596,56.3260715869929,2.2699284130070936,2.583331149554695,1.7789722591871993,1.6966117309858006,1.5411091206878993,1.3302456750946945,54.416,51.8267622069813
58.761,56.1951376804177,2.565862319582301,2.2699284130070936,2.583331149554695,1.7789722591871993,1.6966117309858006,1.5411091206878993,52.725,49.7950291739175
56.224,53.6564356638346,2.567564336165397,2.565862319582301,2.2699284130070936,2.583331149554695,1.7789722591871993,1.6966117309858006,53.03,50.1123782714027
54.074,51.7320923328898,2.341907667110199,2.567564336165397,2.565862319582301,2.2699284130070936,2.583331149554695,1.7789722591871993,55.216,52.6904749718497
53.454,50.6651028764459,2.7888971235541007,2.341907667110199,2.567564336165397,2.565862319582301,2.2699284130070936,2.583331149554695,52.818,49.6351151602006
54.416,51.8267622069813,2.5892377930186967,2.7888971235541007,2.341907667110199,2.567564336165397,2.565862319582301,2.2699284130070936,49.675,46.4284655543044
52.725,49.7950291739175,2.929970826082503,2.5892377930186967,2.7888971235541007,2.341907667110199,2.567564336165397,2.565862319582301,50.474,47.6330330637732
53.03,50.1123782714027,2.917621728597304,2.929970826082503,2.5892377930186967,2.7888971235541007,2.341907667110199,2.567564336165397,49.258,46.6032879516839
55.216,52.6904749718497,2.525525028150298,2.917621728597304,2.929970826082503,2.5892377930186967,2.7888971235541007,2.341907667110199,51.069,48.5990787183949
52.818,49.6351151602006,3.1828848397993994,2.525525028150298,2.917621728597304,2.929970826082503,2.5892377930186967,2.7888971235541007,51.277,48.826428498311
49.675,46.4284655543044,3.2465344456955947,3.1828848397993994,2.525525028150298,2.917621728597304,2.929970826082503,2.5892377930186967,51.55,49.3515074896782
50.474,47.6330330637732,2.840966936226799,3.2465344456955947,3.1828848397993994,2.525525028150298,2.917621728597304,2.929970826082503,48.233,45.8491865424643
49.258,46.6032879516839,2.6547120483160995,2.840966936226799,3.2465344456955947,3.1828848397993994,2.525525028150298,2.917621728597304,47.401,44.8054082642372
51.069,48.5990787183949,2.469921281605103,2.6547120483160995,2.840966936226799,3.2465344456955947,3.1828848397993994,2.525525028150298,47.926,45.6705609581329
51.277,48.826428498311,2.450571501688998,2.469921281605103,2.6547120483160995,2.840966936226799,3.2465344456955947,3.1828848397993994,47.413,45.4153273961852
51.55,49.3515074896782,2.198492510321799,2.450571501688998,2.469921281605103,2.6547120483160995,2.840966936226799,3.2465344456955947,45.721,43.72416009827
48.233,45.8491865424643,2.3838134575356946,2.198492510321799,2.450571501688998,2.469921281605103,2.6547120483160995,2.840966936226799,42.838,40.6062913297164
47.401,44.8054082642372,2.5955917357628024,2.3838134575356946,2.198492510321799,2.450571501688998,2.469921281605103,2.6547120483160995,43.962,41.5934333094483
47.926,45.6705609581329,2.255439041867099,2.5955917357628024,2.3838134575356946,2.198492510321799,2.450571501688998,2.469921281605103,43.0,40.9469529463951
47.413,45.4153273961852,1.9976726038147987,2.255439041867099,2.5955917357628024,2.3838134575356946,2.198492510321799,2.450571501688998,44.157,42.1353301259085
45.721,43.72416009827,1.9968399017299987,1.9976726038147987,2.255439041867099,2.5955917357628024,2.3838134575356946,2.198492510321799,53.047,51.483513153854
42.838,40.6062913297164,2.231708670283602,1.9968399017299987,1.9976726038147987,2.255439041867099,2.5955917357628024,2.3838134575356946,50.873,48.4451864742212
43.962,41.5934333094483,2.3685666905517024,2.231708670283602,1.9968399017299987,1.9976726038147987,2.255439041867099,2.5955917357628024,44.863,42.7116224792712
43.0,40.9469529463951,2.0530470536048995,2.3685666905517024,2.231708670283602,1.9968399017299987,1.9976726038147987,2.255439041867099,43.522,41.3673013273279
44.157,42.1353301259085,2.0216698740914936,2.0530470536048995,2.3685666905517024,2.231708670283602,1.9968399017299987,1.9976726038147987,44.949,42.5105913263043
53.047,51.483513153854,1.5634868461459988,2.0216698740914936,2.0530470536048995,2.3685666905517024,2.231708670283602,1.9968399017299987,43.596,40.50313884055
50.873,48.4451864742212,2.427813525778795,1.5634868461459988,2.0216698740914936,2.0530470536048995,2.3685666905517024,2.231708670283602,40.065,36.8279742041151
44.863,42.7116224792712,2.1513775207288006,2.427813525778795,1.5634868461459988,2.0216698740914936,2.0530470536048995,2.3685666905517024,43.081,40.004863684444
43.522,41.3673013273279,2.1546986726720974,2.1513775207288006,2.427813525778795,1.5634868461459988,2.0216698740914936,2.0530470536048995,40.893,37.6715651550824
44.949,42.5105913263043,2.4384086736956974,2.1546986726720974,2.1513775207288006,2.427813525778795,1.5634868461459988,2.0216698740914936,43.75,41.2280390350428
43.596,40.50313884055,3.0928611594499955,2.4384086736956974,2.1546986726720974,2.1513775207288006,2.427813525778795,1.5634868461459988,41.77,39.0510267171666
